state_code,state,county,value,population,fips,measure_id
GA,Georgia,Murray,77.9,39951,13213,BPMED
AL,Alabama,Hale,7.5,14754,01065,CANCER
NC,North Carolina,McDowell,25,44717,37111,LPA
MI,Michigan,Cheboygan,25.6,25752,26031,LPA
CO,Colorado,Fremont,5.4,49661,08043,VISION
AR,Arkansas,Chicot,52.1,10019,05017,BPHIGH
KS,Kansas,Clark,37.2,1977,20025,BPHIGH
CA,California,Lassen,12.4,33159,06035,ACCESS2
OH,Ohio,Fayette,4.7,28906,39047,SELFCARE
KY,Kentucky,Cumberland,29.4,5879,21057,GHLTH
MN,Minnesota,Lyon,81.8,25231,27083,CHOLSCREEN
IA,Iowa,Woodbury,16.6,105607,19193,GHLTH
OH,Ohio,Holmes,37,44271,39075,HIGHCHOL
GA,Georgia,Bibb,35.8,156762,13021,DISABILITY
IN,Indiana,Pulaski,33.9,12339,18131,DISABILITY
CT,Connecticut,Tolland,6,150293,09013,HEARING
MI,Michigan,Leelanau,10.6,22623,26089,CANCER
CA,California,Riverside,36,2458395,06065,OBESITY
NM,New Mexico,Otero,34.1,68537,35035,BPHIGH
NC,North Carolina,Vance,19.8,42185,37181,CSMOKING
IL,Illinois,Pike,37.8,14618,17149,OBESITY
MT,Montana,Fergus,24,11617,30027,LPA
IL,Illinois,McLean,28.9,170889,17113,BPHIGH
MI,Michigan,Montcalm,16.8,67220,26117,BINGE
GA,Georgia,Dooly,15.9,10885,13093,PHLTH
KS,Kansas,Elk,33.1,2441,20049,LPA
AR,Arkansas,Carroll,3.8,28435,05015,KIDNEY
GA,Georgia,Rockdale,9.2,94082,13247,INDEPLIVE
MN,Minnesota,Faribault,12.2,13909,27043,DIABETES
KY,Kentucky,Todd,38.6,12285,21219,HIGHCHOL
MI,Michigan,Berrien,37,153101,26021,OBESITY
MO,Missouri,Montgomery,6,11415,29139,VISION
MO,Missouri,Ralls,15.8,10361,29173,COGNITION
NM,New Mexico,Santa Fe,4.1,155201,35049,SELFCARE
MS,Mississippi,Benton,14.6,7646,28009,PHLTH
IL,Illinois,Macon,14.5,102432,17115,BINGE
AL,Alabama,Talladega,40,81524,01121,HIGHCHOL
MT,Montana,McCone,7.8,1718,30055,COPD
KS,Kansas,Coffey,3.8,8338,20031,SELFCARE
IN,Indiana,Knox,14.5,35956,18083,COGNITION
GA,Georgia,Upson,4.1,27720,13293,KIDNEY
NY,New York,Allegany,15.2,46106,36003,MHLTH
OR,Oregon,Umatilla,15.9,79988,41059,MOBILITY
AR,Arkansas,Scott,12.1,9822,05127,ACCESS2
NV,Nevada,Esmeralda,42.9,743,32009,DISABILITY
OK,Oklahoma,Johnston,11.8,10301,40069,CASTHMA
OH,Ohio,Hamilton,3.8,826139,39061,SELFCARE
KY,Kentucky,Lyon,5.7,8803,21143,VISION
MS,Mississippi,Winston,13.7,17596,28159,ACCESS2
IA,Iowa,Cherokee,14,11503,19035,MOBILITY
NC,North Carolina,Beaufort,34.6,44468,37013,ARTHRITIS
OK,Oklahoma,Adair,5.1,19414,40001,STROKE
OR,Oregon,Wallowa,13.2,7545,41063,CSMOKING
MI,Michigan,Lenawee,17.4,98956,26091,CSMOKING
LA,Louisiana,Jackson,10.8,14876,22049,ACCESS2
GA,Georgia,Paulding,10.5,173780,13223,DIABETES
NJ,New Jersey,Sussex,5.6,145543,34037,INDEPLIVE
AL,Alabama,Perry,46.1,8355,01105,DISABILITY
MI,Michigan,Tuscola,38.9,52917,26157,HIGHCHOL
GA,Georgia,Cherokee,11.5,274615,13057,COGNITION
ND,North Dakota,Steele,4,1810,38091,VISION
MN,Minnesota,Dakota,19,442038,27037,LPA
KY,Kentucky,Woodford,17.6,27075,21239,GHLTH
KY,Kentucky,Hancock,82.1,9064,21091,BPMED
IL,Illinois,Peoria,3.4,179432,17143,STROKE
MS,Mississippi,Pike,81.4,39973,28113,CHECKUP
PA,Pennsylvania,Erie,26.1,269011,42049,LPA
MS,Mississippi,Winston,26.8,17596,28159,GHLTH
NE,Nebraska,Platte,19.8,34241,31141,BINGE
KY,Kentucky,Hopkins,41.3,45138,21107,OBESITY
NY,New York,Cayuga,24.1,75880,36011,LPA
ND,North Dakota,Grand Forks,6.1,72705,38035,CANCER
AK,Alaska,Chugach,79.7,6941,02063,CHOLSCREEN
MO,Missouri,Franklin,26.8,105231,29071,LPA
MN,Minnesota,Todd,18.4,25237,27153,GHLTH
KY,Kentucky,Webster,40.6,12813,21233,OBESITY
ND,North Dakota,McKenzie,5.4,13819,38053,CHD
LA,Louisiana,Jefferson,7.4,433688,22051,CANCER
AR,Arkansas,Lonoke,28.8,74722,05085,ARTHRITIS
MO,Missouri,Grundy,4.2,9720,29079,STROKE
GA,Georgia,Lincoln,79.8,7749,13181,CHECKUP
NM,New Mexico,Curry,14.3,47999,35009,BINGE
OH,Ohio,Jefferson,11.1,64789,39081,COPD
AL,Alabama,Dale,7.6,49342,01045,CHD
KY,Kentucky,Knott,14.9,14053,21119,INDEPLIVE
OH,Ohio,Defiance,7.9,38144,39039,INDEPLIVE
KS,Kansas,Doniphan,10.7,7471,20043,ACCESS2
GA,Georgia,Jenkins,10.1,8639,13165,VISION
IN,Indiana,Brown,31.6,15552,18013,DISABILITY
IL,Illinois,Johnson,8.9,13463,17087,COPD
KY,Kentucky,Pendleton,38.7,14607,21191,HIGHCHOL
CT,Connecticut,New Haven,19.4,863700,09009,DEPRESSION
MS,Mississippi,Quitman,22.7,5935,28119,DIABETES
IA,Iowa,Louisa,7.6,10749,19115,HEARING
MS,Mississippi,Quitman,83.3,5935,28119,CHOLSCREEN
CA,California,Alpine,18.1,1235,06003,LPA
NJ,New Jersey,Cape May,11.9,95661,34009,PHLTH
MO,Missouri,Polk,3.3,32043,29167,KIDNEY
KS,Kansas,Johnson,11.9,613219,20091,MHLTH
OH,Ohio,Jackson,47,32511,39079,OBESITY
CA,California,San Francisco,8.2,815201,06075,CASTHMA
IA,Iowa,Cedar,75.3,18410,19031,CHECKUP
NH,New Hampshire,Carroll,8.2,51500,33003,COPD
AL,Alabama,Etowah,15.8,103162,01055,COGNITION
MS,Mississippi,Tate,18.9,28234,28137,CSMOKING
MN,Minnesota,Wabasha,26.7,21509,27157,ARTHRITIS
MS,Mississippi,Hinds,79.9,222679,28049,CHECKUP
KY,Kentucky,Oldham,6.3,68685,21185,COPD
OK,Oklahoma,Pawnee,16,15741,40117,COGNITION
OK,Oklahoma,McIntosh,10.7,19245,40091,CHD
GA,Georgia,Pulaski,15.5,9917,13235,PHLTH
MS,Mississippi,Quitman,10.1,5935,28119,SELFCARE
NE,Nebraska,Cuming,6.5,8984,31039,INDEPLIVE
KY,Kentucky,Kenton,10.5,169495,21117,CASTHMA
OH,Ohio,Lake,86.2,232023,39085,CHOLSCREEN
OH,Ohio,Stark,7.5,373834,39151,HEARING
ND,North Dakota,Ramsey,82.2,11572,38071,BPMED
NE,Nebraska,Valley,18.1,4066,31175,BINGE
MT,Montana,Deer Lodge,14.7,9491,30023,COGNITION
MN,Minnesota,Kanabec,4.1,16159,27065,SELFCARE
AR,Arkansas,Cleburne,20.8,25015,05023,CSMOKING
ID,Idaho,Lewis,15.8,3715,16061,COGNITION
NC,North Carolina,Henderson,9.3,116829,37089,CANCER
MO,Missouri,Benton,10.7,19908,29015,INDEPLIVE
AL,Alabama,Perry,21.4,8355,01105,COGNITION
IL,Illinois,Clark,10.8,15300,17023,DIABETES
KY,Kentucky,Elliott,11.4,7381,21063,CASTHMA
KS,Kansas,Mitchell,3.7,5748,20123,STROKE
OK,Oklahoma,Beaver,74.4,4980,40007,CHECKUP
IA,Iowa,Jefferson,6.5,15647,19101,INDEPLIVE
OK,Oklahoma,Rogers,7.9,96695,40131,INDEPLIVE
MO,Missouri,Lafayette,41,32817,29107,HIGHCHOL
IN,Indiana,Union,75.9,7047,18161,CHECKUP
CA,California,Humboldt,17.8,136310,06023,MHLTH
IA,Iowa,Madison,79,16773,19121,BPMED
MT,Montana,Mineral,9.2,4860,30061,COPD
MO,Missouri,Newton,24.6,59386,29145,DEPRESSION
KY,Kentucky,Ohio,82,23688,21183,BPMED
OH,Ohio,Ross,4.5,76891,39141,SELFCARE
NC,North Carolina,Hyde,9.2,4508,37095,CHD
IA,Iowa,Lucas,12.5,8710,19117,DIABETES
NC,North Carolina,Currituck,17.8,29653,37053,BINGE
MO,Missouri,Benton,23.7,19908,29015,MOBILITY
ND,North Dakota,Ransom,8.6,5675,38073,CANCER
IL,Illinois,LaSalle,8.4,108965,17099,INDEPLIVE
NV,Nevada,Clark,70.4,2292476,32003,CHECKUP
NY,New York,Monroe,33,755160,36055,HIGHCHOL
ID,Idaho,Idaho,9.9,17040,16049,CASTHMA
KY,Kentucky,Trimble,3.4,8530,21223,KIDNEY
OH,Ohio,Preble,13.1,40867,39135,PHLTH
GA,Georgia,Burke,20,24310,13033,DEPRESSION
MI,Michigan,Branch,13.5,44985,26023,PHLTH
KY,Kentucky,Jessamine,19.4,53626,21113,GHLTH
MN,Minnesota,Faribault,22.3,13909,27043,DEPRESSION
IL,Illinois,Massac,8.2,13960,17127,CHD
KS,Kansas,Sumner,14.8,22385,20191,MHLTH
IL,Illinois,Boone,15.5,53159,17007,CSMOKING
NH,New Hampshire,Strafford,27.3,132416,33017,DISABILITY
NY,New York,Oneida,6.7,230274,36065,ACCESS2
OK,Oklahoma,Okfuskee,12.4,11197,40107,CASTHMA
MS,Mississippi,Tippah,25.7,21635,28139,GHLTH
CO,Colorado,Eagle,9.6,55727,08037,PHLTH
NC,North Carolina,Clay,10.4,11309,37043,CANCER
OK,Oklahoma,Major,8.3,7668,40093,CHD
NC,North Carolina,Alexander,86.5,36644,37003,CHOLSCREEN
NJ,New Jersey,Essex,4.3,854917,34013,SELFCARE
KS,Kansas,Republic,9.8,4662,20157,CASTHMA
OK,Oklahoma,Tillman,82,7076,40141,CHOLSCREEN
NY,New York,Rockland,34.7,339227,36087,HIGHCHOL
MN,Minnesota,Swift,8.8,9749,27151,CANCER
CO,Colorado,Lake,5.5,7407,08065,HEARING
MN,Minnesota,Yellow Medicine,12,9411,27173,COGNITION
NE,Nebraska,Wayne,7.7,9784,31179,ACCESS2
AZ,Arizona,Santa Cruz,37.2,47883,04023,HIGHCHOL
GA,Georgia,Bacon,3.9,11079,13005,KIDNEY
CO,Colorado,Cheyenne,16.4,1707,08017,BINGE
KS,Kansas,Decatur,42.7,2751,20039,BPHIGH
OH,Ohio,Portage,28.3,162382,39133,DISABILITY
OH,Ohio,Washington,45.2,59423,39167,OBESITY
GA,Georgia,Tattnall,17.7,23052,13267,COGNITION
NC,North Carolina,Davie,22.5,43533,37059,DEPRESSION
GA,Georgia,Echols,24.8,3699,13101,ACCESS2
NY,New York,Herkimer,15.9,59937,36043,MOBILITY
PA,Pennsylvania,Chester,12.8,538649,42029,MHLTH
KS,Kansas,Lincoln,9.5,2903,20105,CANCER
IN,Indiana,Steuben,7.5,34632,18151,CHD
OK,Oklahoma,Pottawatomie,18.8,73019,40125,MHLTH
NE,Nebraska,Lincoln,17.6,34133,31111,BINGE
AK,Alaska,Aleutians West,4.2,5059,02016,CANCER
MT,Montana,Lewis and Clark,10.6,72223,30049,PHLTH
MO,Missouri,Pemiscot,27.1,15236,29155,CSMOKING
ND,North Dakota,Steele,75.3,1810,38091,CHECKUP
AR,Arkansas,Greene,3.3,46317,05055,KIDNEY
LA,Louisiana,St. James,39.5,19742,22093,HIGHCHOL
ND,North Dakota,Pembina,38.3,6767,38067,OBESITY
CO,Colorado,Delta,4,31661,08029,KIDNEY
MI,Michigan,Kalamazoo,11.1,261108,26077,CASTHMA
AR,Arkansas,Washington,11.3,250057,05143,ACCESS2
MD,Maryland,Kent,14.2,19270,24029,MHLTH
MT,Montana,Missoula,9.9,119533,30063,MOBILITY
NC,North Carolina,Mitchell,34.1,14963,37121,DISABILITY
MI,Michigan,Marquette,32.7,66103,26103,OBESITY
IA,Iowa,Calhoun,3.5,9915,19025,KIDNEY
AR,Arkansas,Conway,40.8,20873,05029,OBESITY
OR,Oregon,Crook,34.2,25739,41013,DISABILITY
NY,New York,Dutchess,11.3,297112,36027,COGNITION
NC,North Carolina,Henderson,3.8,116829,37089,SELFCARE
ND,North Dakota,Mercer,9,8323,38057,CANCER
MA,Massachusetts,Barnstable,13.3,232411,25001,MHLTH
LA,Louisiana,East Carroll,52.1,7220,22035,DISABILITY
CO,Colorado,Arapahoe,70,654900,08005,BPMED
NC,North Carolina,Wilson,22.1,78369,37195,GHLTH
MI,Michigan,Baraga,39.6,8215,26013,HIGHCHOL
MN,Minnesota,Watonwan,11.2,11135,27165,ACCESS2
MS,Mississippi,Attala,10.9,17742,28007,CASTHMA
PA,Pennsylvania,Columbia,12.5,64872,42037,PHLTH
CT,Connecticut,Fairfield,5.1,959768,09001,COPD
GA,Georgia,McDuffie,20.5,21633,13189,DEPRESSION
NC,North Carolina,Iredell,78.6,191968,37097,BPMED
MS,Mississippi,Greene,3.2,13630,28041,KIDNEY
LA,Louisiana,Acadia,5.8,57288,22001,SELFCARE
NC,North Carolina,Halifax,16.6,48272,37083,PHLTH
NE,Nebraska,Grant,8.2,579,31075,CHD
IL,Illinois,Shelby,81.9,20789,17173,BPMED
OH,Ohio,Delaware,9.5,220740,39041,DIABETES
CO,Colorado,Douglas,17.9,368990,08035,BINGE
OH,Ohio,Pickaway,23.1,59333,39129,DEPRESSION
IN,Indiana,White,4.9,24651,18181,VISION
OK,Oklahoma,Beckham,32.4,22046,40009,LPA
LA,Louisiana,Avoyelles,21.3,39236,22009,COGNITION
GA,Georgia,Randolph,13.5,6287,13243,COPD
NC,North Carolina,Harnett,80.4,135966,37085,CHECKUP
KY,Kentucky,Floyd,82.1,35274,21071,CHOLSCREEN
OH,Ohio,Hardin,79.8,30621,39065,CHOLSCREEN
OR,Oregon,Wallowa,3.8,7545,41063,KIDNEY
KS,Kansas,Shawnee,10.9,178264,20177,ACCESS2
CA,California,San Diego,11.7,3286069,06073,COGNITION
AL,Alabama,Houston,15.5,107458,01069,COGNITION
MN,Minnesota,Lake of the Woods,37.7,3823,27077,BPHIGH
OK,Oklahoma,Canadian,6.8,161737,40017,CANCER
LA,Louisiana,Jefferson,19.2,433688,22051,GHLTH
LA,Louisiana,LaSalle,13.9,14834,22059,PHLTH
MI,Michigan,Saginaw,35.6,189591,26145,HIGHCHOL
OK,Oklahoma,Pottawatomie,36.8,73019,40125,HIGHCHOL
NC,North Carolina,Chowan,83.7,13722,37041,BPMED
MO,Missouri,Howard,11.7,10168,29089,DIABETES
IA,Iowa,Scott,32.4,174170,19163,BPHIGH
ID,Idaho,Boise,3.9,8094,16015,SELFCARE
IL,Illinois,Christian,36.2,33662,17021,BPHIGH
GA,Georgia,Telfair,47.9,12414,13271,BPHIGH
CA,California,Ventura,5.5,839784,06111,COPD
MO,Missouri,Grundy,24,9720,29079,DEPRESSION
KY,Kentucky,Hickman,78.7,4424,21105,CHECKUP
MN,Minnesota,Pine,9.2,29302,27115,HEARING
NC,North Carolina,Stokes,3.8,44553,37169,KIDNEY
MS,Mississippi,Union,7.4,27953,28145,CANCER
NC,North Carolina,Cherokee,14.4,29167,37039,PHLTH
MI,Michigan,Clare,4.2,31065,26035,KIDNEY
GA,Georgia,Bulloch,33.2,82442,13031,BPHIGH
OH,Ohio,Richland,76.5,125195,39139,CHECKUP
KY,Kentucky,Calloway,37.8,37560,21035,OBESITY
OR,Oregon,Marion,3.2,347119,41047,STROKE
PA,Pennsylvania,Allegheny,85.9,1238090,42003,CHOLSCREEN
OH,Ohio,Crawford,4.5,41754,39033,SELFCARE
OH,Ohio,Ottawa,13.5,40104,39123,DIABETES
OH,Ohio,Portage,8,162382,39133,COPD
AL,Alabama,Clarke,15.9,22760,01025,PHLTH
IA,Iowa,Dubuque,9.2,98718,19061,CASTHMA
MO,Missouri,New Madrid,81.5,16035,29143,CHOLSCREEN
AK,Alaska,Hoonah-Angoon,6.3,2332,02105,VISION
NC,North Carolina,Haywood,82.1,62476,37087,BPMED
LA,Louisiana,East Carroll,20.1,7220,22035,ACCESS2
ND,North Dakota,Ransom,3.6,5675,38073,SELFCARE
OH,Ohio,Lucas,36.2,429191,39095,HIGHCHOL
AR,Arkansas,Searcy,11.5,7880,05129,HEARING
KS,Kansas,Bourbon,16.5,14323,20011,MOBILITY
ND,North Dakota,Williams,2.5,38484,38105,KIDNEY
AR,Arkansas,Searcy,6.4,7880,05129,SELFCARE
GA,Georgia,Crisp,7.5,19879,13081,CANCER
AZ,Arizona,Apache,76.9,65623,04001,CHOLSCREEN
MO,Missouri,Iron,6.7,9408,29093,VISION
NC,North Carolina,Person,13.4,39127,37145,PHLTH
MI,Michigan,Menominee,18.1,23299,26109,GHLTH
NY,New York,Ontario,15.6,112508,36069,CSMOKING
NY,New York,Kings,5.8,2641052,36047,COPD
OR,Oregon,Polk,13.5,89164,41053,MOBILITY
MI,Michigan,Iosco,43.1,25369,26069,BPHIGH
AR,Arkansas,Arkansas,23.6,16722,05001,DEPRESSION
LA,Louisiana,Webster,38.3,36184,22119,LPA
MS,Mississippi,Pearl River,7.8,56503,28109,CANCER
LA,Louisiana,Concordia,20.9,18376,22029,MHLTH
GA,Georgia,Bartow,26.9,110843,13015,ARTHRITIS
MI,Michigan,Menominee,23.6,23299,26109,DEPRESSION
MI,Michigan,Cass,76.2,51483,26027,CHECKUP
MO,Missouri,Montgomery,80.1,11415,29139,BPMED
NE,Nebraska,Box Butte,7.3,10604,31013,CHD
MN,Minnesota,Fillmore,13.4,21271,27045,MOBILITY
KY,Kentucky,Henry,19,15657,21103,COGNITION
CO,Colorado,Jefferson,72.2,579581,08059,BPMED
MI,Michigan,Jackson,7.9,160050,26075,CANCER
NE,Nebraska,Hooker,15.1,734,31091,DEPRESSION
ID,Idaho,Fremont,3.2,13592,16043,STROKE
KS,Kansas,Kingman,38,7392,20095,BPHIGH
NM,New Mexico,Otero,12.6,68537,35035,DIABETES
NC,North Carolina,Stanly,79.7,63425,37167,BPMED
OH,Ohio,Athens,6.2,62056,39009,CHD
GA,Georgia,Gwinnett,25.5,964546,13135,DISABILITY
GA,Georgia,Atkinson,13.4,8391,13003,BINGE
AK,Alaska,Aleutians East,12.7,3398,02013,MHLTH
NC,North Carolina,Yancey,9.8,18757,37199,COPD
KY,Kentucky,Bourbon,84.8,20229,21017,CHOLSCREEN
KY,Kentucky,Ballard,40.1,7695,21007,HIGHCHOL
MI,Michigan,Antrim,78.7,23813,26009,CHECKUP
AL,Alabama,Jefferson,42,667820,01073,BPHIGH
IA,Iowa,Jasper,3.4,37764,19099,SELFCARE
GA,Georgia,Tift,17.8,41212,13277,MHLTH
LA,Louisiana,Tensas,30.4,4043,22107,MOBILITY
ME,Maine,Washington,25.8,31121,23029,DEPRESSION
MT,Montana,Wheatland,9.3,2059,30107,CHD
IL,Illinois,Will,6.6,697252,17197,INDEPLIVE
ID,Idaho,Owyhee,9.8,12336,16073,INDEPLIVE
PA,Pennsylvania,Adams,37.5,104127,42001,HIGHCHOL
KY,Kentucky,Union,6.1,13544,21225,VISION
MS,Mississippi,Clarke,9.6,15421,28023,HEARING
MN,Minnesota,Isanti,32,41906,27059,BPHIGH
AL,Alabama,Autauga,4,59095,01001,SELFCARE
MS,Mississippi,Franklin,15.7,7676,28037,PHLTH
AR,Arkansas,Prairie,16.7,8135,05117,MHLTH
NC,North Carolina,Martin,40,21754,37117,DISABILITY
GA,Georgia,Hart,15.1,26409,13147,DIABETES
MO,Missouri,Franklin,80.7,105231,29071,BPMED
OH,Ohio,Hancock,18.5,74656,39063,CSMOKING
MS,Mississippi,Leake,79.4,21196,28079,CHECKUP
AR,Arkansas,Poinsett,21.2,22660,05111,MOBILITY
LA,Louisiana,Webster,25.8,36184,22119,MOBILITY
MO,Missouri,McDonald,27.1,23383,29119,CSMOKING
MN,Minnesota,Wilkin,7.1,6395,27167,CHD
LA,Louisiana,St. Helena,13.4,10912,22091,INDEPLIVE
MO,Missouri,Ozark,19.1,8782,29153,PHLTH
IA,Iowa,Adams,26.9,3641,19003,LPA
KY,Kentucky,Hart,9.1,19460,21099,CHD
ME,Maine,Aroostook,36.7,66859,23003,DISABILITY
AL,Alabama,Coffee,40.4,54174,01031,BPHIGH
MN,Minnesota,Dodge,20.6,20935,27039,LPA
GA,Georgia,Sumter,19.7,29283,13261,MOBILITY
KY,Kentucky,Hart,14.7,19460,21099,DIABETES
KY,Kentucky,Henry,40.7,15657,21103,OBESITY
KS,Kansas,Comanche,9.6,1670,20033,CASTHMA
NC,North Carolina,Surry,32.4,71152,37171,ARTHRITIS
KS,Kansas,Jackson,11.4,13261,20085,PHLTH
MO,Missouri,Chariton,28.3,7356,29041,LPA
AL,Alabama,Cleburne,20.2,15103,01029,MOBILITY
MT,Montana,Powell,20.9,6999,30077,BINGE
OH,Ohio,Wood,10.3,132472,39173,CASTHMA
GA,Georgia,Gwinnett,75.6,964546,13135,CHECKUP
IA,Iowa,Sioux,77.6,35893,19167,BPMED
ND,North Dakota,Pierce,73,3953,38069,CHECKUP
OK,Oklahoma,Jefferson,26.3,5438,40067,GHLTH
KY,Kentucky,Rowan,9,24861,21205,HEARING
AL,Alabama,Geneva,10.7,26701,01061,CASTHMA
AZ,Arizona,Mohave,38.7,217692,04015,HIGHCHOL
NC,North Carolina,Bladen,22.5,29525,37017,GHLTH
CA,California,San Mateo,11.7,737888,06081,MHLTH
AL,Alabama,Sumter,6.6,12164,01119,CANCER
NE,Nebraska,Holt,7.4,10049,31089,COPD
AR,Arkansas,White,3.3,77207,05145,KIDNEY
NC,North Carolina,Bertie,33.8,17505,37015,LPA
NC,North Carolina,Vance,4.3,42185,37181,KIDNEY
IN,Indiana,Union,8.4,7047,18161,ACCESS2
KS,Kansas,Kearny,38.1,3891,20093,HIGHCHOL
IN,Indiana,Blackford,41.8,12091,18009,BPHIGH
IL,Illinois,Gallatin,82.4,4903,17059,BPMED
MO,Missouri,Johnson,77.9,54150,29101,CHOLSCREEN
OH,Ohio,Jackson,14.7,32511,39079,BINGE
IA,Iowa,Dubuque,24.2,98718,19061,ARTHRITIS
CO,Colorado,Routt,7.4,25091,08107,CANCER
AR,Arkansas,Dallas,81.1,6308,05039,CHECKUP
IN,Indiana,Dearborn,84.5,50816,18029,CHOLSCREEN
CA,California,Siskiyou,20,44118,06093,GHLTH
MS,Mississippi,Jefferson Davis,19.7,11134,28065,DIABETES
NE,Nebraska,Boone,7.6,5386,31011,ACCESS2
MA,Massachusetts,Essex,2.9,807074,25009,STROKE
ND,North Dakota,Traill,81.8,8003,38097,CHOLSCREEN
LA,Louisiana,Orleans,36.2,376971,22071,HIGHCHOL
LA,Louisiana,Avoyelles,8.9,39236,22009,CHD
IA,Iowa,Greene,17.6,8717,19073,BINGE
LA,Louisiana,Terrebonne,41.2,108708,22109,BPHIGH
KY,Kentucky,Lee,7.7,7451,21129,SELFCARE
GA,Georgia,Hall,26.9,207369,13139,LPA
KY,Kentucky,Casey,20.4,15866,21045,MHLTH
OK,Oklahoma,Garfield,14.7,61926,40047,COGNITION
GA,Georgia,Toombs,79.6,26911,13279,BPMED
MN,Minnesota,Meeker,35.5,23376,27093,HIGHCHOL
MS,Mississippi,Leake,20.6,21196,28079,DEPRESSION
MS,Mississippi,Tunica,9.9,9696,28143,COPD
AL,Alabama,Cherokee,86.5,24996,01019,CHOLSCREEN
MI,Michigan,Bay,8.3,102985,26017,HEARING
CO,Colorado,Delta,10.8,31661,08029,CASTHMA
MO,Missouri,Ray,15.9,23008,29177,COGNITION
MO,Missouri,Bates,3.6,16105,29013,KIDNEY
KY,Kentucky,Madison,8,94666,21151,HEARING
IL,Illinois,Calhoun,28,4369,17013,LPA
OH,Ohio,Adams,34,27542,39001,LPA
AR,Arkansas,Desha,8.8,11090,05041,HEARING
MS,Mississippi,George,22.6,24762,28039,GHLTH
MO,Missouri,Shannon,11.8,7106,29203,HEARING
OK,Oklahoma,Delaware,16.5,41000,40041,DIABETES
GA,Georgia,Wheeler,7.9,7471,13309,HEARING
GA,Georgia,Gwinnett,33.4,964546,13135,HIGHCHOL
PA,Pennsylvania,Cambria,31,132167,42021,ARTHRITIS
NY,New York,Lewis,7.3,26573,36049,CHD
ID,Idaho,Teton,12.2,12267,16081,COGNITION
KS,Kansas,Edwards,19.1,2832,20047,DEPRESSION
ND,North Dakota,Kidder,8.6,2369,38043,COPD
MS,Mississippi,Choctaw,20,8106,28019,CSMOKING
AR,Arkansas,Howard,18.5,12698,05061,MHLTH
MT,Montana,Custer,9.3,11916,30017,HEARING
IL,Illinois,Cook,13.1,5173146,17031,COGNITION
NH,New Hampshire,Grafton,70.4,92201,33009,CHECKUP
MN,Minnesota,Lake of the Woods,8.1,3823,27077,CHD
MN,Minnesota,Cass,5,30639,27021,VISION
MO,Missouri,Chariton,14.8,7356,29041,COGNITION
IL,Illinois,Peoria,15.9,179432,17143,CSMOKING
ME,Maine,Waldo,38.2,39912,23027,HIGHCHOL
OH,Ohio,Hocking,20.6,28097,39073,GHLTH
GA,Georgia,Grady,81.3,25918,13131,BPMED
KY,Kentucky,Garrard,3.6,17362,21079,KIDNEY
IL,Illinois,Kendall,31.4,134867,17093,HIGHCHOL
MI,Michigan,Midland,6.2,83457,26111,ACCESS2
NC,North Carolina,Greene,8.2,20417,37079,VISION
AL,Alabama,Geneva,24.9,26701,01061,GHLTH
PA,Pennsylvania,Carbon,8.4,65412,42025,CANCER
AL,Alabama,Lawrence,10.5,33090,01079,INDEPLIVE
PA,Pennsylvania,Bucks,31.5,646098,42017,OBESITY
IA,Iowa,Wapello,10.6,35256,19179,ACCESS2
OH,Ohio,Trumbull,41.8,201335,39155,OBESITY
OR,Oregon,Jackson,33,223734,41029,DISABILITY
MI,Michigan,Cheboygan,77.6,25752,26031,CHECKUP
ID,Idaho,Fremont,7.5,13592,16043,INDEPLIVE
ME,Maine,Piscataquis,4.3,17165,23021,STROKE
IA,Iowa,Plymouth,3.1,25650,19149,SELFCARE
AR,Arkansas,Polk,21.3,19353,05113,MOBILITY
GA,Georgia,Treutlen,5.2,6306,13283,STROKE
IL,Illinois,McLean,9.1,170889,17113,DIABETES
GA,Georgia,Seminole,17.1,9197,13253,DIABETES
OK,Oklahoma,Woodward,5.8,20205,40153,VISION
MO,Missouri,Douglas,42.6,11732,29067,HIGHCHOL
GA,Georgia,Brantley,4.2,18101,13025,STROKE
IN,Indiana,Vanderburgh,3.4,179987,18163,STROKE
KY,Kentucky,Boyd,8.3,47899,21019,CANCER
OH,Ohio,Wayne,3.3,116710,39169,KIDNEY
MS,Mississippi,Carroll,10.5,9879,28015,COPD
LA,Louisiana,Franklin,9.4,19668,22041,CHD
MS,Mississippi,Adams,44,28742,28001,DISABILITY
LA,Louisiana,Bienville,49.8,12776,22013,BPHIGH
MN,Minnesota,Yellow Medicine,9.5,9411,27173,CASTHMA
CA,California,Tuolumne,16.6,55810,06109,GHLTH
IN,Indiana,Sullivan,39.1,20758,18153,BPHIGH
KS,Kansas,Woodson,10,3102,20207,CASTHMA
CA,California,Santa Clara,16.9,1885508,06085,LPA
OK,Oklahoma,Pittsburg,8.1,43633,40121,CANCER
NC,North Carolina,Cumberland,35.6,335508,37051,BPHIGH
KY,Kentucky,Perry,76.3,27929,21193,CHECKUP
KY,Kentucky,Trimble,5.8,8530,21223,VISION
NC,North Carolina,Vance,6.4,42185,37181,SELFCARE
NE,Nebraska,Gosper,13.1,1824,31073,MOBILITY
IL,Illinois,Marshall,4,11663,17123,SELFCARE
MO,Missouri,New Madrid,18.8,16035,29143,MHLTH
MN,Minnesota,Polk,11.1,30757,27119,DIABETES
AL,Alabama,Coosa,9.9,10450,01037,INDEPLIVE
CO,Colorado,Elbert,12.7,27128,08039,GHLTH
